"DATE","PROVINCE","REGION","AGEGROUP","SEX","CASES"
"2020-09-25","Brussels","Brussels","70-79","F",4
"2020-09-25","Brussels","Brussels","70-79","M",4
"2020-09-25","Brussels","Brussels","80-89","F",7
"2020-09-25","Brussels","Brussels","80-89","M",4
"2020-09-25","Brussels","Brussels","90+","F",3
"2020-09-25","Hainaut","Wallonia","0-9","M",5
"2020-09-25","Hainaut","Wallonia","10-19","F",17
"2020-09-25","Hainaut","Wallonia","10-19","M",15
"2020-09-25","Hainaut","Wallonia","20-29","F",15
"2020-09-25","Hainaut","Wallonia","20-29","M",17
"2020-09-25","Hainaut","Wallonia","30-39","F",12
"2020-09-25","Hainaut","Wallonia","30-39","M",11
"2020-09-25","Hainaut","Wallonia","40-49","F",16
"2020-09-25","Hainaut","Wallonia","40-49","M",7
"2020-09-25","Hainaut","Wallonia","50-59","F",7
"2020-09-25","Hainaut","Wallonia","50-59","M",6
"2020-09-25","Hainaut","Wallonia","60-69","F",6
"2020-09-25","Hainaut","Wallonia","60-69","M",4
"2020-09-25","Hainaut","Wallonia","70-79","F",5
"2020-09-25","Hainaut","Wallonia","70-79","M",2
"2020-09-25","Hainaut","Wallonia","80-89","F",2
"2020-09-25","Hainaut","Wallonia","80-89","M",1
"2020-09-25","Hainaut","Wallonia","90+","F",1
"2020-09-25","Hainaut","Wallonia",NA,"M",1
"2020-09-25","Liège","Wallonia","0-9","F",1
"2020-09-25","Liège","Wallonia","0-9","M",2
"2020-09-25","Liège","Wallonia","10-19","F",11
"2020-09-25","Liège","Wallonia","10-19","M",12
"2020-09-25","Liège","Wallonia","20-29","F",28
"2020-09-25","Liège","Wallonia","20-29","M",9
"2020-09-25","Liège","Wallonia","30-39","F",11
"2020-09-25","Liège","Wallonia","30-39","M",11
"2020-09-25","Liège","Wallonia","40-49","F",11
"2020-09-25","Liège","Wallonia","40-49","M",16
"2020-09-25","Liège","Wallonia","50-59","F",5
"2020-09-25","Liège","Wallonia","50-59","M",7
"2020-09-25","Liège","Wallonia","60-69","F",7
"2020-09-25","Liège","Wallonia","60-69","M",7
"2020-09-25","Liège","Wallonia","70-79","F",8
"2020-09-25","Liège","Wallonia","70-79","M",3
"2020-09-25","Liège","Wallonia","80-89","F",4
"2020-09-25","Liège","Wallonia","80-89","M",1
"2020-09-25","Limburg","Flanders","0-9","F",1
"2020-09-25","Limburg","Flanders","0-9","M",1
"2020-09-25","Limburg","Flanders","10-19","F",5
"2020-09-25","Limburg","Flanders","10-19","M",8
"2020-09-25","Limburg","Flanders","20-29","F",6
"2020-09-25","Limburg","Flanders","20-29","M",10
"2020-09-25","Limburg","Flanders","30-39","F",5
"2020-09-25","Limburg","Flanders","30-39","M",4
"2020-09-25","Limburg","Flanders","40-49","F",5
"2020-09-25","Limburg","Flanders","40-49","M",4
"2020-09-25","Limburg","Flanders","50-59","F",5
"2020-09-25","Limburg","Flanders","50-59","M",5
"2020-09-25","Limburg","Flanders","60-69","M",2
"2020-09-25","Limburg","Flanders","70-79","F",2
"2020-09-25","Limburg","Flanders","70-79","M",3
"2020-09-25","Limburg","Flanders","80-89","F",2
"2020-09-25","Luxembourg","Wallonia","10-19","F",3
"2020-09-25","Luxembourg","Wallonia","20-29","F",4
"2020-09-25","Luxembourg","Wallonia","20-29","M",6
"2020-09-25","Luxembourg","Wallonia","40-49","F",2
"2020-09-25","Luxembourg","Wallonia","40-49","M",2
"2020-09-25","Luxembourg","Wallonia","50-59","F",2
"2020-09-25","Luxembourg","Wallonia","50-59","M",4
"2020-09-25","Luxembourg","Wallonia","60-69","F",1
"2020-09-25","Luxembourg","Wallonia","60-69","M",1
"2020-09-25","Namur","Wallonia","0-9","M",2
"2020-09-25","Namur","Wallonia","10-19","F",3
"2020-09-25","Namur","Wallonia","10-19","M",7
"2020-09-25","Namur","Wallonia","20-29","F",10
"2020-09-25","Namur","Wallonia","20-29","M",9
"2020-09-25","Namur","Wallonia","30-39","F",5
"2020-09-25","Namur","Wallonia","40-49","F",4
"2020-09-25","Namur","Wallonia","40-49","M",7
"2020-09-25","Namur","Wallonia","50-59","F",2
"2020-09-25","Namur","Wallonia","50-59","M",7
"2020-09-25","Namur","Wallonia","60-69","F",3
"2020-09-25","Namur","Wallonia","60-69","M",3
"2020-09-25","Namur","Wallonia","70-79","M",2
"2020-09-25","Namur","Wallonia","80-89","M",1
"2020-09-25","Namur","Wallonia",NA,"F",3
"2020-09-25","Namur","Wallonia",NA,"M",1
"2020-09-25","OostVlaanderen","Flanders","0-9","F",1
"2020-09-25","OostVlaanderen","Flanders","0-9","M",7
"2020-09-25","OostVlaanderen","Flanders","10-19","F",7
"2020-09-25","OostVlaanderen","Flanders","10-19","M",8
"2020-09-25","OostVlaanderen","Flanders","20-29","F",10
"2020-09-25","OostVlaanderen","Flanders","20-29","M",11
"2020-09-25","OostVlaanderen","Flanders","30-39","F",18
"2020-09-25","OostVlaanderen","Flanders","30-39","M",4
"2020-09-25","OostVlaanderen","Flanders","40-49","F",10
"2020-09-25","OostVlaanderen","Flanders","40-49","M",9
"2020-09-25","OostVlaanderen","Flanders","50-59","F",5
"2020-09-25","OostVlaanderen","Flanders","50-59","M",9
"2020-09-25","OostVlaanderen","Flanders","60-69","F",4
"2020-09-25","OostVlaanderen","Flanders","60-69","M",5
"2020-09-25","OostVlaanderen","Flanders","70-79","F",4
"2020-09-25","OostVlaanderen","Flanders","70-79","M",1
"2020-09-25","OostVlaanderen","Flanders","80-89","F",1
"2020-09-25","OostVlaanderen","Flanders","80-89","M",1
"2020-09-25","OostVlaanderen","Flanders","90+","F",1
"2020-09-25","OostVlaanderen","Flanders",NA,"F",1
"2020-09-25","VlaamsBrabant","Flanders","0-9","F",1
"2020-09-25","VlaamsBrabant","Flanders","0-9","M",6
"2020-09-25","VlaamsBrabant","Flanders","10-19","F",15
"2020-09-25","VlaamsBrabant","Flanders","10-19","M",19
"2020-09-25","VlaamsBrabant","Flanders","20-29","F",26
"2020-09-25","VlaamsBrabant","Flanders","20-29","M",17
"2020-09-25","VlaamsBrabant","Flanders","30-39","F",16
"2020-09-25","VlaamsBrabant","Flanders","30-39","M",15
"2020-09-25","VlaamsBrabant","Flanders","40-49","F",18
"2020-09-25","VlaamsBrabant","Flanders","40-49","M",8
"2020-09-25","VlaamsBrabant","Flanders","50-59","F",8
"2020-09-25","VlaamsBrabant","Flanders","50-59","M",8
"2020-09-25","VlaamsBrabant","Flanders","60-69","F",8
"2020-09-25","VlaamsBrabant","Flanders","60-69","M",5
"2020-09-25","VlaamsBrabant","Flanders","70-79","F",3
"2020-09-25","VlaamsBrabant","Flanders","70-79","M",1
"2020-09-25","VlaamsBrabant","Flanders","80-89","F",3
"2020-09-25","VlaamsBrabant","Flanders","80-89","M",2
"2020-09-25","WestVlaanderen","Flanders","0-9","F",1
"2020-09-25","WestVlaanderen","Flanders","0-9","M",1
"2020-09-25","WestVlaanderen","Flanders","10-19","F",6
"2020-09-25","WestVlaanderen","Flanders","10-19","M",12
"2020-09-25","WestVlaanderen","Flanders","20-29","F",8
"2020-09-25","WestVlaanderen","Flanders","20-29","M",11
"2020-09-25","WestVlaanderen","Flanders","30-39","F",4
"2020-09-25","WestVlaanderen","Flanders","30-39","M",3
"2020-09-25","WestVlaanderen","Flanders","40-49","F",3
"2020-09-25","WestVlaanderen","Flanders","40-49","M",3
"2020-09-25","WestVlaanderen","Flanders","50-59","F",7
"2020-09-25","WestVlaanderen","Flanders","50-59","M",6
"2020-09-25","WestVlaanderen","Flanders","60-69","F",3
"2020-09-25","WestVlaanderen","Flanders","60-69","M",6
"2020-09-25","WestVlaanderen","Flanders","70-79","F",3
"2020-09-25","WestVlaanderen","Flanders","70-79","M",2
"2020-09-25","WestVlaanderen","Flanders","80-89","F",3
"2020-09-25","WestVlaanderen","Flanders","80-89","M",2
"2020-09-25","WestVlaanderen","Flanders","90+","F",1
"2020-09-25","WestVlaanderen","Flanders",NA,"M",1
"2020-09-25","WestVlaanderen","Flanders",NA,NA,1
"2020-09-25",NA,NA,"10-19","F",2
"2020-09-25",NA,NA,"10-19","M",2
"2020-09-25",NA,NA,"20-29","F",3
"2020-09-25",NA,NA,"20-29","M",2
"2020-09-25",NA,NA,"30-39","F",3
"2020-09-25",NA,NA,"30-39","M",5
"2020-09-25",NA,NA,"40-49","M",2
"2020-09-25",NA,NA,"50-59","F",5
"2020-09-25",NA,NA,"50-59","M",3
"2020-09-25",NA,NA,"60-69","F",1
"2020-09-25",NA,NA,"60-69","M",3
"2020-09-25",NA,NA,"70-79","F",1
"2020-09-25",NA,NA,"80-89","M",1
"2020-09-25",NA,NA,"90+","F",1
"2020-09-26","Antwerpen","Flanders","0-9","F",3
"2020-09-26","Antwerpen","Flanders","0-9","M",4
"2020-09-26","Antwerpen","Flanders","10-19","F",15
"2020-09-26","Antwerpen","Flanders","10-19","M",15
"2020-09-26","Antwerpen","Flanders","20-29","F",14
"2020-09-26","Antwerpen","Flanders","20-29","M",14
"2020-09-26","Antwerpen","Flanders","30-39","F",7
"2020-09-26","Antwerpen","Flanders","30-39","M",5
"2020-09-26","Antwerpen","Flanders","40-49","F",11
"2020-09-26","Antwerpen","Flanders","40-49","M",10
"2020-09-26","Antwerpen","Flanders","50-59","F",9
"2020-09-26","Antwerpen","Flanders","50-59","M",12
"2020-09-26","Antwerpen","Flanders","60-69","F",4
"2020-09-26","Antwerpen","Flanders","60-69","M",6
"2020-09-26","Antwerpen","Flanders","70-79","F",3
"2020-09-26","Antwerpen","Flanders","70-79","M",1
"2020-09-26","Antwerpen","Flanders","80-89","F",1
"2020-09-26","Antwerpen","Flanders","80-89","M",2
"2020-09-26","Antwerpen","Flanders",NA,"F",2
"2020-09-26","Antwerpen","Flanders",NA,"M",5
"2020-09-26","BrabantWallon","Wallonia","10-19","F",5
"2020-09-26","BrabantWallon","Wallonia","10-19","M",2
"2020-09-26","BrabantWallon","Wallonia","20-29","F",6
"2020-09-26","BrabantWallon","Wallonia","20-29","M",8
"2020-09-26","BrabantWallon","Wallonia","30-39","F",2
"2020-09-26","BrabantWallon","Wallonia","30-39","M",1
"2020-09-26","BrabantWallon","Wallonia","40-49","F",3
"2020-09-26","BrabantWallon","Wallonia","40-49","M",3
"2020-09-26","BrabantWallon","Wallonia","50-59","F",1
"2020-09-26","BrabantWallon","Wallonia","50-59","M",3
"2020-09-26","BrabantWallon","Wallonia","70-79","M",1
"2020-09-26","BrabantWallon","Wallonia","80-89","F",1
"2020-09-26","Brussels","Brussels","0-9","F",1
"2020-09-26","Brussels","Brussels","0-9","M",3
"2020-09-26","Brussels","Brussels","10-19","F",15
"2020-09-26","Brussels","Brussels","10-19","M",18
"2020-09-26","Brussels","Brussels","20-29","F",29
"2020-09-26","Brussels","Brussels","20-29","M",27
"2020-09-26","Brussels","Brussels","30-39","F",20
"2020-09-26","Brussels","Brussels","30-39","M",18
"2020-09-26","Brussels","Brussels","40-49","F",19
"2020-09-26","Brussels","Brussels","40-49","M",13
"2020-09-26","Brussels","Brussels","50-59","F",14
"2020-09-26","Brussels","Brussels","50-59","M",13
"2020-09-26","Brussels","Brussels","60-69","F",7
"2020-09-26","Brussels","Brussels","60-69","M",6
"2020-09-26","Brussels","Brussels","70-79","F",4
"2020-09-26","Brussels","Brussels","70-79","M",3
"2020-09-26","Brussels","Brussels","80-89","F",2
"2020-09-26","Brussels","Brussels","80-89","M",4
"2020-09-26","Brussels","Brussels","90+","F",3
"2020-09-26","Brussels","Brussels",NA,"F",6
"2020-09-26","Brussels","Brussels",NA,"M",4
"2020-09-26","Brussels","Brussels",NA,NA,1
"2020-09-26","Hainaut","Wallonia","0-9","M",1
"2020-09-26","Hainaut","Wallonia","10-19","F",10
"2020-09-26","Hainaut","Wallonia","10-19","M",8
"2020-09-26","Hainaut","Wallonia","20-29","F",8
"2020-09-26","Hainaut","Wallonia","20-29","M",15
"2020-09-26","Hainaut","Wallonia","30-39","F",2
"2020-09-26","Hainaut","Wallonia","30-39","M",6
"2020-09-26","Hainaut","Wallonia","40-49","F",4
"2020-09-26","Hainaut","Wallonia","40-49","M",5
"2020-09-26","Hainaut","Wallonia","50-59","F",1
"2020-09-26","Hainaut","Wallonia","50-59","M",4
"2020-09-26","Hainaut","Wallonia","60-69","F",5
"2020-09-26","Hainaut","Wallonia","60-69","M",6
"2020-09-26","Hainaut","Wallonia","70-79","F",2
"2020-09-26","Hainaut","Wallonia","70-79","M",2
"2020-09-26","Hainaut","Wallonia","80-89","F",2
"2020-09-26","Hainaut","Wallonia","80-89","M",3
"2020-09-26","Hainaut","Wallonia",NA,"F",1
"2020-09-26","Hainaut","Wallonia",NA,"M",2
"2020-09-26","Liège","Wallonia","0-9","F",2
"2020-09-26","Liège","Wallonia","0-9","M",2
"2020-09-26","Liège","Wallonia","10-19","F",16
"2020-09-26","Liège","Wallonia","10-19","M",14
"2020-09-26","Liège","Wallonia","20-29","F",14
"2020-09-26","Liège","Wallonia","20-29","M",16
"2020-09-26","Liège","Wallonia","30-39","F",4
"2020-09-26","Liège","Wallonia","30-39","M",10
"2020-09-26","Liège","Wallonia","40-49","F",10
"2020-09-26","Liège","Wallonia","40-49","M",8
"2020-09-26","Liège","Wallonia","50-59","F",11
"2020-09-26","Liège","Wallonia","50-59","M",10
"2020-09-26","Liège","Wallonia","60-69","F",11
"2020-09-26","Liège","Wallonia","60-69","M",8
"2020-09-26","Liège","Wallonia","70-79","F",3
"2020-09-26","Liège","Wallonia","70-79","M",2
"2020-09-26","Liège","Wallonia","80-89","F",2
"2020-09-26","Liège","Wallonia","80-89","M",3
"2020-09-26","Liège","Wallonia","90+","F",1
"2020-09-26","Liège","Wallonia",NA,"F",3
"2020-09-26","Liège","Wallonia",NA,"M",2
"2020-09-26","Limburg","Flanders","10-19","F",3
"2020-09-26","Limburg","Flanders","10-19","M",3
"2020-09-26","Limburg","Flanders","20-29","F",1
"2020-09-26","Limburg","Flanders","20-29","M",1
"2020-09-26","Limburg","Flanders","30-39","F",2
"2020-09-26","Limburg","Flanders","30-39","M",3
"2020-09-26","Limburg","Flanders","40-49","F",3
"2020-09-26","Limburg","Flanders","40-49","M",3
"2020-09-26","Limburg","Flanders","50-59","F",2
"2020-09-26","Limburg","Flanders","60-69","F",1
"2020-09-26","Limburg","Flanders","60-69","M",1
"2020-09-26","Limburg","Flanders","70-79","F",1
"2020-09-26","Limburg","Flanders","70-79","M",1
"2020-09-26","Luxembourg","Wallonia","10-19","F",2
"2020-09-26","Luxembourg","Wallonia","10-19","M",4
"2020-09-26","Luxembourg","Wallonia","20-29","F",6
"2020-09-26","Luxembourg","Wallonia","20-29","M",5
"2020-09-26","Luxembourg","Wallonia","50-59","M",2
"2020-09-26","Luxembourg","Wallonia","60-69","F",1
"2020-09-26","Luxembourg","Wallonia","60-69","M",1
"2020-09-26","Luxembourg","Wallonia","80-89","M",1
"2020-09-26","Namur","Wallonia","0-9","F",1
"2020-09-26","Namur","Wallonia","0-9","M",1
"2020-09-26","Namur","Wallonia","10-19","F",7
"2020-09-26","Namur","Wallonia","10-19","M",7
"2020-09-26","Namur","Wallonia","20-29","F",11
"2020-09-26","Namur","Wallonia","20-29","M",15
"2020-09-26","Namur","Wallonia","30-39","F",4
"2020-09-26","Namur","Wallonia","40-49","F",1
"2020-09-26","Namur","Wallonia","40-49","M",5
"2020-09-26","Namur","Wallonia","50-59","F",4
"2020-09-26","Namur","Wallonia","50-59","M",1
"2020-09-26","Namur","Wallonia","60-69","F",1
"2020-09-26","Namur","Wallonia","60-69","M",1
"2020-09-26","Namur","Wallonia","70-79","F",1
