"YEAR_WEEK","NIS5","AGEGROUP","DOSE","CUMUL"
"21W01",24020,"75-84","A","<10"
"21W01",24020,"85+","A","<10"
"21W01",24028,"55-64","A","<10"
"21W01",24033,"45-54","A","<10"
"21W01",24033,"55-64","A","<10"
"21W01",24033,"65-74","A","<10"
"21W01",24033,"75-84","A","15"
"21W01",24033,"85+","A","33"
"21W01",24038,"35-44","A","<10"
"21W01",24038,"45-54","A","<10"
"21W01",24038,"55-64","A","12"
"21W01",24038,"65-74","A","<10"
"21W01",24038,"75-84","A","10"
"21W01",24038,"85+","A","<10"
"21W01",24041,"18-34","A","<10"
"21W01",24041,"35-44","A","<10"
"21W01",24043,"45-54","A","<10"
"21W01",24043,"55-64","A","<10"
"21W01",24043,"75-84","A","<10"
"21W01",24043,"85+","A","<10"
"21W01",24045,"18-34","A","<10"
"21W01",24045,"35-44","A","<10"
"21W01",24045,"45-54","A","<10"
"21W01",24045,"55-64","A","<10"
"21W01",24045,"85+","A","<10"
"21W01",24048,"35-44","A","<10"
"21W01",24048,"45-54","A","<10"
"21W01",24048,"55-64","A","<10"
"21W01",24048,"65-74","A","<10"
"21W01",24048,"75-84","A","<10"
"21W01",24054,"45-54","A","<10"
"21W01",24054,"55-64","A","<10"
"21W01",24054,"85+","A","<10"
"21W01",24055,"18-34","A","<10"
"21W01",24055,"35-44","A","<10"
"21W01",24055,"45-54","A","<10"
"21W01",24055,"55-64","A","<10"
"21W01",24055,"65-74","A","<10"
"21W01",24055,"75-84","A","58"
"21W01",24055,"85+","A","176"
"21W01",24059,"18-34","A","<10"
"21W01",24059,"45-54","A","<10"
"21W01",24059,"55-64","A","<10"
"21W01",24059,"65-74","A","<10"
"21W01",24059,"75-84","A","<10"
"21W01",24059,"85+","A","<10"
"21W01",24062,"18-34","A","10"
"21W01",24062,"35-44","A","15"
"21W01",24062,"45-54","A","15"
"21W01",24062,"55-64","A","31"
"21W01",24062,"65-74","A","36"
"21W01",24062,"75-84","A","63"
"21W01",24062,"85+","A","141"
"21W01",24066,"18-34","A","<10"
"21W01",24066,"55-64","A","<10"
"21W01",24066,"65-74","A","<10"
"21W01",24066,"75-84","A","11"
"21W01",24066,"85+","A","31"
"21W01",24086,"18-34","A","<10"
"21W01",24086,"35-44","A","<10"
"21W01",24086,"45-54","A","<10"
"21W01",24086,"55-64","A","<10"
"21W01",24086,"65-74","A","<10"
"21W01",24086,"75-84","A","<10"
"21W01",24086,"85+","A","<10"
"21W01",24094,"18-34","A","<10"
"21W01",24094,"35-44","A","<10"
"21W01",24094,"45-54","A","<10"
"21W01",24094,"55-64","A","<10"
"21W01",24094,"65-74","A","<10"
"21W01",24094,"75-84","A","20"
"21W01",24094,"85+","A","90"
"21W01",24104,"35-44","A","<10"
"21W01",24104,"45-54","A","<10"
"21W01",24104,"65-74","A","<10"
"21W01",24104,"75-84","A","<10"
"21W01",24104,"85+","A","<10"
"21W01",24107,"18-34","A","<10"
"21W01",24107,"35-44","A","<10"
"21W01",24107,"45-54","A","<10"
"21W01",24107,"55-64","A","<10"
"21W01",24107,"65-74","A","<10"
"21W01",24107,"75-84","A","<10"
"21W01",24107,"85+","A","<10"
"21W01",24109,"18-34","A","<10"
"21W01",24109,"35-44","A","<10"
"21W01",24109,"45-54","A","<10"
"21W01",24109,"55-64","A","<10"
"21W01",24109,"65-74","A","<10"
"21W01",24109,"85+","A","<10"
"21W01",24130,"18-34","A","<10"
"21W01",24130,"35-44","A","<10"
"21W01",24130,"45-54","A","<10"
"21W01",24130,"75-84","A","<10"
"21W01",24133,"18-34","A","<10"
"21W01",24133,"35-44","A","<10"
"21W01",24133,"45-54","A","<10"
"21W01",24133,"55-64","A","<10"
"21W01",24133,"65-74","A","<10"
"21W01",24133,"75-84","A","18"
"21W01",24133,"85+","A","35"
"21W01",24134,"18-34","A","<10"
"21W01",24134,"45-54","A","<10"
"21W01",24134,"55-64","A","<10"
"21W01",24134,"65-74","A","<10"
"21W01",24134,"75-84","A","<10"
"21W01",24134,"85+","A","<10"
"21W01",24135,"35-44","A","<10"
"21W01",24135,"45-54","A","<10"
"21W01",24135,"55-64","A","<10"
"21W01",24135,"85+","A","<10"
"21W01",24137,"35-44","A","<10"
"21W01",24137,"85+","A","<10"
"21W01",25005,"18-34","A","<10"
"21W01",25005,"35-44","A","<10"
"21W01",25005,"45-54","A","<10"
"21W01",25005,"55-64","A","<10"
"21W01",25005,"65-74","A","<10"
"21W01",25005,"75-84","A","<10"
"21W01",25005,"85+","A","<10"
"21W01",25014,"18-34","A","<10"
"21W01",25014,"35-44","A","<10"
"21W01",25014,"45-54","A","15"
"21W01",25014,"55-64","A","<10"
"21W01",25014,"65-74","A","<10"
"21W01",25014,"75-84","A","<10"
"21W01",25014,"85+","A","18"
"21W01",25015,"18-34","A","<10"
"21W01",25015,"45-54","A","<10"
"21W01",25015,"55-64","A","<10"
"21W01",25015,"65-74","A","<10"
"21W01",25015,"85+","A","<10"
"21W01",25018,"18-34","A","<10"
"21W01",25018,"45-54","A","<10"
"21W01",25018,"55-64","A","<10"
"21W01",25018,"65-74","A","<10"
"21W01",25018,"75-84","A","<10"
"21W01",25018,"85+","A","<10"
"21W01",25023,"18-34","A","<10"
"21W01",25023,"35-44","A","<10"
"21W01",25023,"45-54","A","<10"
"21W01",25023,"55-64","A","<10"
"21W01",25023,"75-84","A","<10"
"21W01",25023,"85+","A","<10"
"21W01",25031,"18-34","A","<10"
"21W01",25031,"35-44","A","<10"
"21W01",25031,"45-54","A","<10"
"21W01",25031,"55-64","A","<10"
"21W01",25031,"65-74","A","18"
"21W01",25031,"75-84","A","27"
"21W01",25031,"85+","A","42"
"21W01",25037,"18-34","A","<10"
"21W01",25037,"35-44","A","<10"
"21W01",25037,"45-54","A","<10"
"21W01",25037,"55-64","A","<10"
"21W01",25037,"65-74","A","<10"
"21W01",25037,"75-84","A","<10"
"21W01",25037,"85+","A","<10"
"21W01",25043,"45-54","A","<10"
"21W01",25043,"55-64","A","<10"
"21W01",25043,"75-84","A","<10"
"21W01",25043,"85+","A","<10"
"21W01",25044,"18-34","A","<10"
"21W01",25044,"35-44","A","<10"
"21W01",25044,"45-54","A","<10"
"21W01",25044,"55-64","A","<10"
"21W01",25044,"65-74","A","<10"
"21W01",25044,"75-84","A","22"
"21W01",25044,"85+","A","64"
"21W01",25048,"35-44","A","<10"
"21W01",25048,"45-54","A","<10"
"21W01",25048,"55-64","A","<10"
"21W01",25048,"65-74","A","<10"
"21W01",25048,"75-84","A","<10"
"21W01",25050,"45-54","A","<10"
"21W01",25050,"55-64","A","<10"
"21W01",25050,"75-84","A","<10"
"21W01",25050,"85+","A","<10"
"21W01",25068,"35-44","A","<10"
"21W01",25068,"55-64","A","<10"
"21W01",25068,"75-84","A","<10"
"21W01",25072,"18-34","A","11"
"21W01",25072,"35-44","A","12"
"21W01",25072,"45-54","A","13"
"21W01",25072,"55-64","A","15"
"21W01",25072,"65-74","A","27"
"21W01",25072,"75-84","A","41"
"21W01",25072,"85+","A","119"
"21W01",25084,"18-34","A","<10"
"21W01",25084,"35-44","A","<10"
"21W01",25084,"45-54","A","<10"
"21W01",25084,"55-64","A","<10"
"21W01",25084,"65-74","A","<10"
"21W01",25084,"85+","A","<10"
"21W01",25091,"18-34","A","<10"
"21W01",25091,"35-44","A","<10"
"21W01",25091,"45-54","A","<10"
"21W01",25091,"55-64","A","<10"
"21W01",25091,"65-74","A","<10"
"21W01",25091,"75-84","A","<10"
"21W01",25091,"85+","A","12"
"21W01",25105,"18-34","A","<10"
"21W01",25105,"35-44","A","<10"
"21W01",25105,"45-54","A","<10"
"21W01",25105,"55-64","A","<10"
"21W01",25105,"65-74","A","<10"
"21W01",25105,"75-84","A","<10"
"21W01",25105,"85+","A","<10"
"21W01",25107,"18-34","A","<10"
"21W01",25107,"35-44","A","<10"
"21W01",25107,"65-74","A","<10"
"21W01",25107,"75-84","A","<10"
"21W01",25107,"85+","A","<10"
"21W01",25110,"18-34","A","<10"
"21W01",25110,"35-44","A","<10"
"21W01",25110,"45-54","A","<10"
"21W01",25110,"55-64","A","10"
"21W01",25110,"65-74","A","<10"
"21W01",25110,"75-84","A","21"
"21W01",25110,"85+","A","84"
"21W01",25112,"18-34","A","12"
"21W01",25112,"35-44","A","11"
"21W01",25112,"45-54","A","15"
"21W01",25112,"55-64","A","14"
"21W01",25112,"65-74","A","22"
"21W01",25112,"75-84","A","72"
"21W01",25112,"85+","A","151"
"21W01",25117,"0-17","A","<10"
"21W01",25117,"18-34","A","<10"
"21W01",25117,"35-44","A","<10"
"21W01",25117,"45-54","A","<10"
"21W01",25117,"55-64","A","<10"
"21W01",25117,"85+","A","<10"
"21W01",25118,"35-44","A","<10"
"21W01",25118,"45-54","A","<10"
"21W01",25119,"18-34","A","<10"
"21W01",25119,"45-54","A","<10"
"21W01",25119,"65-74","A","<10"
"21W01",25119,"75-84","A","<10"
"21W01",25119,"85+","A","11"
"21W01",25120,"45-54","A","<10"
"21W01",25120,"65-74","A","<10"
"21W01",25120,"75-84","A","<10"
"21W01",25120,"85+","A","<10"
"21W01",25121,"18-34","A","10"
"21W01",25121,"35-44","A","<10"
"21W01",25121,"45-54","A","<10"
"21W01",25121,"55-64","A","12"
"21W01",25121,"65-74","A","16"
"21W01",25121,"75-84","A","25"
"21W01",25121,"85+","A","53"
"21W01",25122,"35-44","A","<10"
"21W01",25122,"45-54","A","<10"
"21W01",25123,"18-34","A","<10"
"21W01",25123,"35-44","A","<10"
"21W01",25123,"45-54","A","<10"
"21W01",25123,"55-64","A","<10"
"21W01",25123,"75-84","A","<10"
"21W01",25123,"85+","A","<10"
"21W01",25124,"18-34","A","<10"
"21W01",25124,"35-44","A","<10"
"21W01",25124,"45-54","A","<10"
"21W01",25124,"55-64","A","<10"
"21W01",25124,"75-84","A","<10"
"21W01",31003,"18-34","A","<10"
"21W01",31003,"35-44","A","<10"
"21W01",31003,"45-54","A","<10"
"21W01",31003,"65-74","A","<10"
"21W01",31003,"75-84","A","<10"
"21W01",31004,"85+","A","<10"
"21W01",31005,"35-44","A","<10"
"21W01",31005,"45-54","A","<10"
"21W01",31005,"55-64","A","<10"
"21W01",31005,"65-74","A","<10"
"21W01",31005,"75-84","A","<10"
"21W01",31005,"85+","A","<10"
"21W01",31006,"18-34","A","<10"
"21W01",31006,"75-84","A","<10"
"21W01",31012,"45-54","A","<10"
"21W01",31022,"18-34","A","<10"
"21W01",31022,"35-44","A","<10"
"21W01",31022,"45-54","A","<10"
"21W01",31022,"55-64","A","<10"
"21W01",31033,"18-34","A","<10"
"21W01",31033,"35-44","A","11"
"21W01",31033,"45-54","A","10"
"21W01",31033,"55-64","A","<10"
"21W01",31033,"65-74","A","<10"
"21W01",31033,"75-84","A","44"
"21W01",31033,"85+","A","116"
"21W01",31040,"18-34","A","<10"
"21W01",31040,"35-44","A","<10"
"21W01",31040,"45-54","A","<10"
"21W01",31040,"55-64","A","<10"
"21W01",31040,"75-84","A","<10"
"21W01",31043,"35-44","A","<10"
"21W01",31043,"85+","A","<10"
"21W01",32003,"18-34","A","<10"
"21W01",32003,"55-64","A","<10"
"21W01",32003,"75-84","A","<10"
"21W01",32006,"18-34","A","<10"
"21W01",32006,"45-54","A","<10"
"21W01",32006,"65-74","A","<10"
"21W01",32006,"75-84","A","<10"
"21W01",32010,"45-54","A","<10"
"21W01",32010,"55-64","A","<10"
"21W01",32011,"18-34","A","<10"
"21W01",32011,"35-44","A","<10"
"21W01",32011,"45-54","A","<10"
"21W01",32011,"55-64","A","<10"
"21W01",32011,"85+","A","<10"
"21W01",32030,"18-34","A","<10"
"21W01",32030,"55-64","A","<10"
"21W01",33011,"18-34","A","<10"
"21W01",33011,"45-54","A","16"
"21W01",33011,"55-64","A","16"
"21W01",33011,"65-74","A","14"
"21W01",33011,"75-84","A","35"
"21W01",33011,"85+","A","113"
"21W01",33021,"18-34","A","<10"
"21W01",33021,"45-54","A","<10"
"21W01",33021,"55-64","A","<10"
"21W01",33021,"85+","A","<10"
"21W01",33029,"0-17","A","<10"
"21W01",33029,"18-34","A","<10"
"21W01",33029,"35-44","A","<10"
"21W01",33029,"45-54","A","<10"
"21W01",33029,"55-64","A","<10"
"21W01",33029,"65-74","A","<10"
"21W01",33029,"75-84","A","25"
"21W01",33029,"85+","A","44"
"21W01",33037,"18-34","A","<10"
"21W01",33037,"35-44","A","<10"
"21W01",33037,"45-54","A","11"
"21W01",33037,"55-64","A","11"
"21W01",33037,"65-74","A","<10"
"21W01",33037,"75-84","A","37"
"21W01",33037,"85+","A","78"
"21W01",33039,"35-44","A","<10"
"21W01",33039,"45-54","A","<10"
"21W01",33039,"55-64","A","<10"
"21W01",33039,"75-84","A","<10"
"21W01",33039,"85+","A","<10"
"21W01",33040,"35-44","A","<10"
"21W01",33040,"45-54","A","<10"
"21W01",33040,"55-64","A","<10"
"21W01",33040,"65-74","A","<10"
"21W01",33040,"75-84","A","19"
"21W01",33040,"85+","A","62"
"21W01",33041,"18-34","A","<10"
"21W01",33041,"45-54","A","<10"
"21W01",33041,"55-64","A","<10"
"21W01",34002,"18-34","A","<10"
"21W01",34002,"35-44","A","<10"
"21W01",34002,"45-54","A","<10"
"21W01",34002,"55-64","A","<10"
"21W01",34002,"65-74","A","<10"
"21W01",34002,"75-84","A","16"
"21W01",34002,"85+","A","50"
"21W01",34003,"35-44","A","<10"
"21W01",34003,"45-54","A","<10"
"21W01",34003,"55-64","A","<10"
"21W01",34003,"85+","A","<10"
"21W01",34009,"18-34","A","<10"
"21W01",34009,"35-44","A","<10"
"21W01",34009,"45-54","A","<10"
"21W01",34009,"75-84","A","<10"
"21W01",34009,"85+","A","<10"
"21W01",34013,"18-34","A","<10"
"21W01",34013,"35-44","A","<10"
"21W01",34013,"45-54","A","<10"
"21W01",34013,"55-64","A","<10"
"21W01",34013,"65-74","A","<10"
"21W01",34013,"85+","A","<10"
"21W01",34022,"18-34","A","<10"
"21W01",34022,"35-44","A","<10"
"21W01",34022,"45-54","A","<10"
"21W01",34022,"55-64","A","25"
"21W01",34022,"65-74","A","34"
"21W01",34022,"75-84","A","81"
"21W01",34022,"85+","A","164"
"21W01",34023,"35-44","A","<10"
"21W01",34023,"45-54","A","<10"
"21W01",34023,"55-64","A","<10"
"21W01",34023,"65-74","A","<10"
"21W01",34023,"75-84","A","23"
"21W01",34023,"85+","A","35"
"21W01",34025,"18-34","A","<10"
"21W01",34025,"35-44","A","<10"
"21W01",34025,"45-54","A","<10"
"21W01",34025,"55-64","A","<10"
"21W01",34025,"75-84","A","<10"
"21W01",34027,"18-34","A","<10"
"21W01",34027,"35-44","A","10"
"21W01",34027,"45-54","A","<10"
"21W01",34027,"55-64","A","12"
"21W01",34027,"65-74","A","<10"
"21W01",34027,"75-84","A","29"
"21W01",34027,"85+","A","69"
"21W01",34040,"18-34","A","<10"
"21W01",34040,"35-44","A","<10"
"21W01",34040,"45-54","A","<10"
"21W01",34040,"55-64","A","<10"
"21W01",34040,"65-74","A","<10"
"21W01",34040,"75-84","A","<10"
"21W01",34040,"85+","A","<10"
"21W01",34041,"18-34","A","<10"
"21W01",34041,"35-44","A","<10"
"21W01",34041,"45-54","A","<10"
"21W01",34041,"55-64","A","13"
"21W01",34041,"65-74","A","<10"
"21W01",34041,"75-84","A","43"
"21W01",34041,"85+","A","82"
"21W01",34042,"18-34","A","<10"
"21W01",34042,"35-44","A","<10"
"21W01",34042,"45-54","A","15"
"21W01",34042,"55-64","A","10"
"21W01",34042,"65-74","A","<10"
"21W01",34042,"75-84","A","37"
"21W01",34042,"85+","A","86"
"21W01",34043,"35-44","A","<10"
"21W01",35002,"18-34","A","<10"
"21W01",35002,"35-44","A","<10"
"21W01",35002,"45-54","A","<10"
"21W01",35002,"55-64","A","<10"
"21W01",35002,"75-84","A","<10"
"21W01",35002,"85+","A","<10"
"21W01",35005,"18-34","A","<10"
"21W01",35005,"35-44","A","<10"
"21W01",35005,"45-54","A","<10"
"21W01",35005,"55-64","A","<10"
"21W01",35005,"85+","A","<10"
"21W01",35006,"18-34","A","<10"
"21W01",35006,"35-44","A","<10"
"21W01",35006,"45-54","A","<10"
"21W01",35006,"55-64","A","<10"
"21W01",35006,"85+","A","<10"
"21W01",35011,"45-54","A","<10"
"21W01",35011,"55-64","A","<10"
"21W01",35011,"65-74","A","<10"
"21W01",35011,"75-84","A","<10"
"21W01",35011,"85+","A","<10"
"21W01",35013,"18-34","A","15"
"21W01",35013,"35-44","A","17"
"21W01",35013,"45-54","A","25"
"21W01",35013,"55-64","A","28"
"21W01",35013,"65-74","A","32"
"21W01",35013,"75-84","A","96"
"21W01",35013,"85+","A","241"
"21W01",35014,"18-34","A","<10"
"21W01",35014,"35-44","A","<10"
"21W01",35014,"45-54","A","<10"
"21W01",35014,"55-64","A","<10"
"21W01",35014,"65-74","A","<10"
"21W01",35014,"75-84","A","<10"
"21W01",35014,"85+","A","<10"
"21W01",35029,"18-34","A","<10"
"21W01",35029,"55-64","A","<10"
"21W01",35029,"85+","A","<10"
"21W01",36006,"45-54","A","<10"
"21W01",36007,"18-34","A","<10"
"21W01",36007,"35-44","A","<10"
"21W01",36007,"45-54","A","<10"
"21W01",36007,"55-64","A","<10"
"21W01",36007,"65-74","A","<10"
"21W01",36007,"75-84","A","<10"
"21W01",36007,"85+","A","<10"
"21W01",36008,"18-34","A","<10"
"21W01",36008,"35-44","A","<10"
"21W01",36008,"45-54","A","11"
"21W01",36008,"55-64","A","24"
"21W01",36008,"65-74","A","14"
"21W01",36008,"75-84","A","35"
"21W01",36008,"85+","A","81"
"21W01",36010,"18-34","A","<10"
"21W01",36010,"35-44","A","<10"
"21W01",36010,"45-54","A","<10"
"21W01",36010,"55-64","A","<10"
"21W01",36010,"75-84","A","<10"
"21W01",36011,"18-34","A","<10"
"21W01",36011,"45-54","A","<10"
"21W01",36012,"18-34","A","<10"
"21W01",36012,"35-44","A","<10"
"21W01",36012,"45-54","A","<10"
"21W01",36012,"65-74","A","<10"
"21W01",36015,"18-34","A","<10"
"21W01",36015,"35-44","A","<10"
"21W01",36015,"45-54","A","<10"
"21W01",36015,"55-64","A","<10"
"21W01",36015,"65-74","A","<10"
"21W01",36015,"85+","A","<10"
"21W01",36019,"18-34","A","<10"
"21W01",36019,"35-44","A","<10"
"21W01",36019,"45-54","A","<10"
"21W01",36019,"55-64","A","<10"
"21W01",37002,"18-34","A","<10"
"21W01",37002,"75-84","A","<10"
"21W01",37007,"18-34","A","<10"
"21W01",37007,"35-44","A","<10"
"21W01",37007,"45-54","A","10"
"21W01",37007,"55-64","A","<10"
"21W01",37007,"65-74","A","<10"
"21W01",37007,"75-84","A","30"
"21W01",37007,"85+","A","91"
"21W01",37010,"18-34","A","<10"
"21W01",37010,"35-44","A","<10"
"21W01",37010,"45-54","A","<10"
"21W01",37010,"55-64","A","<10"
"21W01",37010,"75-84","A","<10"
"21W01",37010,"85+","A","<10"
"21W01",37011,"18-34","A","<10"
"21W01",37011,"75-84","A","<10"
"21W01",37012,"18-34","A","<10"
"21W01",37012,"35-44","A","<10"
"21W01",37012,"45-54","A","<10"
"21W01",37012,"75-84","A","<10"
"21W01",37012,"85+","A","<10"
"21W01",37015,"35-44","A","<10"
"21W01",37015,"45-54","A","<10"
"21W01",37015,"55-64","A","<10"
"21W01",37015,"75-84","A","<10"
"21W01",37015,"85+","A","<10"
"21W01",37017,"18-34","A","<10"
"21W01",37017,"35-44","A","<10"
"21W01",37017,"45-54","A","<10"
"21W01",37017,"55-64","A","<10"
"21W01",37017,"65-74","A","<10"
"21W01",37017,"75-84","A","21"
"21W01",37017,"85+","A","37"
"21W01",37018,"18-34","A","<10"
"21W01",37018,"35-44","A","<10"
"21W01",37018,"75-84","A","<10"
"21W01",37020,"45-54","A","<10"
"21W01",37020,"85+","A","<10"
"21W01",38002,"18-34","A","<10"
"21W01",38002,"35-44","A","<10"
"21W01",38002,"45-54","A","<10"
"21W01",38002,"55-64","A","<10"
"21W01",38002,"65-74","A","<10"
"21W01",38008,"35-44","A","<10"
"21W01",38008,"55-64","A","<10"
"21W01",38008,"65-74","A","<10"
"21W01",38008,"75-84","A","<10"
"21W01",38008,"85+","A","<10"
"21W01",38014,"18-34","A","<10"
"21W01",38014,"45-54","A","<10"
"21W01",38014,"75-84","A","<10"
"21W01",38014,"85+","A","<10"
"21W01",38016,"55-64","A","<10"
"21W01",38016,"85+","A","<10"
"21W01",38025,"18-34","A","<10"
"21W01",38025,"45-54","A","<10"
"21W01",38025,"55-64","A","<10"
"21W01",38025,"65-74","A","<10"
"21W01",38025,"75-84","A","17"
"21W01",38025,"85+","A","66"
"21W01",41002,"18-34","A","<10"
"21W01",41002,"35-44","A","<10"
"21W01",41002,"45-54","A","<10"
"21W01",41002,"55-64","A","<10"
"21W01",41002,"65-74","A","<10"
"21W01",41002,"75-84","A","<10"
"21W01",41002,"85+","A","<10"
"21W01",41011,"18-34","A","<10"
"21W01",41011,"45-54","A","<10"
"21W01",41011,"55-64","A","<10"
"21W01",41011,"85+","A","<10"
"21W01",41018,"35-44","A","<10"
"21W01",41018,"45-54","A","<10"
"21W01",41018,"55-64","A","<10"
"21W01",41018,"65-74","A","<10"
"21W01",41018,"75-84","A","<10"
"21W01",41018,"85+","A","<10"
"21W01",41024,"18-34","A","<10"
"21W01",41024,"45-54","A","<10"
"21W01",41027,"35-44","A","<10"
"21W01",41027,"45-54","A","<10"
"21W01",41027,"75-84","A","<10"
"21W01",41027,"85+","A","<10"
"21W01",41034,"35-44","A","<10"
"21W01",41034,"45-54","A","<10"
"21W01",41034,"55-64","A","<10"
"21W01",41034,"75-84","A","<10"
"21W01",41034,"85+","A","<10"
"21W01",41048,"35-44","A","<10"
"21W01",41048,"45-54","A","<10"
"21W01",41048,"55-64","A","<10"
"21W01",41048,"75-84","A","<10"
"21W01",41063,"18-34","A","<10"
"21W01",41063,"45-54","A","<10"
"21W01",41063,"85+","A","<10"
"21W01",41081,"35-44","A","<10"
"21W01",41081,"45-54","A","<10"
"21W01",41081,"55-64","A","<10"
"21W01",41081,"85+","A","<10"
"21W01",41082,"18-34","A","<10"
"21W01",42003,"18-34","A","<10"
"21W01",42003,"35-44","A","<10"
"21W01",42003,"55-64","A","<10"
"21W01",42003,"85+","A","<10"
"21W01",42004,"18-34","A","<10"
"21W01",42004,"35-44","A","<10"
"21W01",42004,"45-54","A","<10"
"21W01",42004,"55-64","A","<10"
"21W01",42006,"18-34","A","<10"
"21W01",42006,"35-44","A","<10"
"21W01",42006,"45-54","A","<10"
"21W01",42006,"55-64","A","<10"
"21W01",42008,"18-34","A","<10"
"21W01",42008,"35-44","A","<10"
"21W01",42008,"45-54","A","<10"
"21W01",42010,"35-44","A","<10"
"21W01",42010,"45-54","A","<10"
"21W01",42010,"55-64","A","<10"
"21W01",42010,"75-84","A","<10"
"21W01",42010,"85+","A","<10"
"21W01",42011,"18-34","A","<10"
"21W01",42011,"35-44","A","<10"
"21W01",42011,"45-54","A","<10"
"21W01",42011,"55-64","A","<10"
"21W01",42011,"85+","A","<10"
"21W01",42023,"55-64","A","<10"
"21W01",42023,"65-74","A","<10"
"21W01",42023,"75-84","A","<10"
"21W01",42023,"85+","A","<10"
"21W01",42025,"18-34","A","<10"
"21W01",42025,"35-44","A","<10"
"21W01",42025,"45-54","A","<10"
"21W01",42025,"55-64","A","<10"
"21W01",42025,"65-74","A","14"
"21W01",42025,"75-84","A","69"
"21W01",42025,"85+","A","136"
"21W01",42026,"18-34","A","<10"
"21W01",42026,"35-44","A","<10"
"21W01",42026,"45-54","A","<10"
"21W01",42026,"85+","A","<10"
"21W01",42028,"18-34","A","<10"
"21W01",42028,"45-54","A","<10"
"21W01",42028,"55-64","A","17"
"21W01",42028,"65-74","A","<10"
"21W01",42028,"75-84","A","35"
"21W01",42028,"85+","A","97"
"21W01",43002,"18-34","A","<10"
"21W01",43002,"35-44","A","<10"
"21W01",43010,"18-34","A","<10"
"21W01",43010,"35-44","A","<10"
"21W01",43010,"85+","A","<10"
"21W01",43014,"18-34","A","<10"
